250.80000000000004,312.506884765625
251.30543212890626,312.59999999999997
249.71186447143555,311.40000000000003
253.87437667846677,315.6402473449707
252.888525390625,316.25468749999993
248.74785871505736,310.53423514366153
248.25517387390133,319.49319229125985
257.1848968505859,319.413021850586
256.406687772274,310.458122098446
258.0804443359375,310.14143066406245
258.6640380859375,319.39216308593745
249.7559753417969,321.86512494087214
245.56140198707587,313.62949156761164
328.41375674009316,223.26917155981062
331.71077938845843,232.68020171870012
337.3588903706288,240.8806828916771
345.7648590961471,246.09306159932166
355.672107062742,246.54371490966003
365.334486326389,244.09538957476616
373.95349083375186,239.097173756361
381.1641557060561,232.18359185541047
386.77256259918215,227.77495424151422
386.20219860076907,237.6854148924351
382.8471870686859,247.094863067579
388.37441644622015,253.98520756261422
387.45701101273295,262.1889860875905
380.8583593610936,269.70517384473203
373.89788815083455,276.89461909787497
366.55526272438294,283.6902296009983
358.7794049205928,289.95707020980336
350.44504093939906,295.4889827874839
341.46687955812087,299.8307164616767
332.71001447394957,300.15776897341715
326.3793284058571,292.4321802079678
318.5880914987676,286.1987470517852
309.41504450060893,282.3131684071268
299.501862116158,281.7125172428787
289.8927130106367,284.37932899803224
281.23784280956903,289.3669909667297
273.8683449048549,296.05040920609616
269.5058837890625,303.92329101562507
262.9915733914473,296.35425833764026
257.59266222119334,287.93669663667686
253.63059711962705,278.77398286943793
251.63851431026615,268.99769810534457
252.1912893328152,259.0430264584892
255.44661123016414,249.62598027652425
260.93066199304303,241.29066476130396
267.94047855908286,234.15529884754218
275.8806457519532,228.10350008010866
284.9618684053421,223.95924816762565
294.6707286655903,221.6414682368195
304.62739460468293,220.74966238236522
314.6082955181599,221.06813370407033
324.5151799440384,222.41625160106923
331.1584592103958,206.00174328088758
329.1860762719647,214.92325532619142
319.378214508295,213.03313370347024
309.4433557965225,211.803031656683
299.4764765727333,211.2065198357217
289.47335318042167,211.29164652522158
279.5098687994572,212.14759505996207
269.6617305148784,213.8905867122112
260.05959188494217,216.65423305964555
250.87943178232524,220.57378543516387
242.3345503862147,225.7636233503479
234.70943579771972,232.23487156341997
228.26112808853938,239.85210821903166
223.10278262260124,248.40346458902076
219.23171536653533,257.6223610593122
216.51289040027186,267.23294161821246
215.6741506178863,277.18297205285637
216.6887787722051,287.12014029342674
219.34748845387946,296.7536344790744
223.4400512839973,305.86170723485077
228.74098909655584,314.3380039802519
235.01200638107255,322.12457112079426
227.4755341802578,325.1533660018263
217.56015598212832,326.4532031929353
207.57964616969727,326.67705969834606
197.63128353376808,325.74793959652595
187.87723280965872,323.5614808185578
178.52552166339007,320.04397959504274
169.78865303949385,315.18803546735904
161.87195296769238,309.09012341418963
154.9048179587349,301.9299118692055
148.9229791998863,293.92069307565686
143.90058598555913,285.2877917672245
140.24441258683797,276.0340523705585
139.14423175677655,266.1077396546723
139.77161851925774,256.13998129252866
142.1092428829637,246.4238742680052
146.10206504220838,237.26471356369473
151.5668975830078,228.92003240585325
158.26186300347322,221.4961806145442
165.88988220253955,215.03751531676096
174.20304575265615,209.48674955448328
183.016128770262,204.7471631492255
192.17002298944863,200.72726708326917
201.6234029057872,197.49193070356415
211.3226956520928,195.07746674470832
221.13914562553725,193.17515716369218
231.02372650550132,191.72372039180755
240.9803611666197,190.69369532390266
250.96148320254576,190.07564040653088
260.9445764166692,189.8614834244052
270.944820528783,190.04681552158291
280.9240320850538,190.62950859430003
290.87785612526056,191.6083652590649
300.7899613867325,192.98197087446385
310.63455837266554,194.74632358268119
320.39753595111245,196.89761218826607
330.0746139785595,199.4337905883629
158.43329148888589,75.38821591734886
168.43953289203782,75.48596388139558
178.42407788174313,75.55114267049501
188.4226255600457,75.58821149150607
198.4314643178024,75.59886336653817
208.42986732102435,75.58392871530523
218.42797242274827,75.54376526012929
228.43760570852754,75.47827884652214
237.3152031222358,76.62982549788431
236.69084095824508,86.58750657597555
233.25502292670717,95.92018953827646
226.51409387110323,103.20046171436115
217.3828425835498,107.1243615843079
